,free_text,label_id,dataset
16775,"""fpt telecom đồng_nai tuyển_dụng nhân_viên kinh_doanh chi_tiết công_việc tìm_kiếm khách_hàng tiếp_cận các khách_hàng tiềm_năng tư_vấn ký hợp_đồng cho khách_hàng về dịch_vụ internet và truyền_hình fpt yêu_cầu công_việc nam_nữ tốt_nghiệp thpt trở lên có kinh_nghiệm bán hàng hoặc từng làm qua các công_việc như tiếp_thị sale thị_trường là một lợi_thế liên_hệ gặp kim địa_chỉ cty fpttelecom số đường đồng_khởi tân_hiệp tp biên_hòa đồng_nai""",0,vlsp
16776,chào các dân chơi,0,vihsd
16777,"""thể nhịn đc ảnh cuối định_mệnh""",0,vlsp
16778,"""bùi quyết_thắng nghĩ giàu làm_giàu sự hiểu_biết của bạn có_thể bây_giờ chưa cần nhưng trong những trường_hợp cấp_bách sẽ giúp_đỡ được nhiều người hoặc làm nhiều điều nghĩa follow người trẻ làm_nên nghiệp lớn adp nguoitre hieubiet italkvietnam nguồn nghĩ giàu làm_giàu""",0,vlsp
16779,giống nhau như 2 giọt nước. mà mỗi cái là 1 giọt nước mắt với 1 giọt nước  thôi ạ,1,vihsd
16780,#trời ơi cưng quá cô ơi,0,vihsd
16781,3612 wish lucky,0,vihsd
16782,"""tối nay không thất_hứa đúng live nhé khách iu""",0,vlsp
16783,"""lê_vân hạ_hạ tuyển nhân_viên bán shop full ca lương doanh_thu theo sản_phẩm sp bán càng nhiều lương càng cao bao cơm trưa cơm tối""",0,vlsp
16784,có bao nhiêu tao lấy hết,0,vihsd
16785,"bị thằng nào chơi ác, hack face xong đổi tên face luôn. đáng lẽ phải là s0aj ca",0,vihsd
16786,"""duy_quốc say khách_sạn bắc hương cần tuyển lễ_tân nam_nữ đều đc tuổi trên ưu_tiên người chưa lập gia_đình và làm_việc lâu_dài thời_gian làm_việc tối nay đến tối mai làm ngày nghỉ ngày ko trực xuyên đêm lương khởi_điểm tr inb để rõ chi_tiết cv trần_hưng đạo tp kontum""",0,vlsp
16787,"""đi học nào lê_thế was live""",0,vlsp
16788,ảnh ngầu đấu nhưng thầy rap còn ngầu hơn,0,vihsd
16789,"""sô bn cj""",0,vlsp
16790,"""dung doãn nguyên ngọc anh ơi lại rap version phạm nguyên_ngọc vũ_thị_châu cám_ơn chính và bạn khoa đã hỗ_trợ bọn em thực_hiện video này cám_ơn mn đã lắng_nghe và chia_sẻ âm_nhạc cùng bọn mình thật tâm cám_ơn peace link youtube link mp""",0,vlsp
16791,"""thắng béo vl haha""",0,vlsp
16792,huy engraving xin video bạn đẹp trai ơi,0,vihsd
16793,bây h buồn vẫn khóc được chứ sao,0,vihsd
16794,mai lan nguyễn đ hiểu kiểu j luôn :)))),0,vihsd
16795,khóc,0,vihsd
16796,"đây đích thị là chính sách ngu dân mà... bắt chước các nước tiên tiến trên thế giới thì ko bắt chước, muốn đua đòi theo các nước kém phát triển -))",1,vihsd
16797,"đúng là mạng của bọn nó là vàng còn với dân đen như cỏ rác, mong rằng trong đám thối nát sẽ xuất hiện 1vị bao thanh thiên tái sinh.",1,vihsd
16798,"""nguyễn_văn thanh mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,vlsp
16799,nhìn hài hài,0,vihsd
16800,quan vận động 10 đưa dân 1.,0,vihsd
16801,"""mốc_meo túi ni ta cũng mật phục hậy""",0,vlsp
16802,cá lóc đeo dây xích chó kìa,1,vihsd
16803,:)) hóng ảnh nude full hd :))),0,vihsd
16804,tam pham vĩnh phong lý phúc thịnh :3 méo tin dc page này có cả cmt của tdq,0,vihsd
16805,"""xíu xiu fan cứng phải đóng_góp nhieu nua nha""",0,vlsp
16806,3 tiệm bánh mì :)),0,vihsd
16807,"""ariel châu góc con_gái iq vô_cực""",0,vlsp
16808,"""anh hoa trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,vlsp
16809,abe dạo này nóng quá à hoong quạo nha abe . số abe nó mở ra zị thôi chửi cc nè abe,0,vihsd
16810,tôi cần anh tùng,0,vihsd
16811,ai giúp tao gởi cái này cho người nhật đi ahihi,0,vihsd
16812,"""nói nó óc chó tội con chó""",1,vlsp
16813,"""day_dứt quá""",0,vlsp
16814,"biệt thự của nude tiger: https://www.google.com/maps/@10.8175359,106.6890786,3a,75y,118.6h,83.88t/data=!3m6!1e1!3m4!1saf1qippvudgioj6dl8w6a4fsr1coa9xpcevaeu2sh21q!2e10!7i11000!8i5500?hl=vi-vn",0,vihsd
16815,"""bạn lấy làm gì sỉ từ_thiện kinh_doanh tạp_hóa siêu_thị mini""",0,vlsp
16816,"""tặng sách đi""",0,vlsp
16817,"""nhanh_vậy nguyễn_thanh cường delighted""",0,vlsp
16818,nó bóng mà sao đẻ đc bạn,1,vihsd
16819,từ hoàng streamer. đỉnh thực sự !!,0,vihsd
16820,"""đừng ngắm khuôn_mặt chỉ ngắm bụng múi""",0,vlsp
16821,dầu của nó y như nước lã ai bị gạt r mới hiểu,0,vihsd
16822,huỳnh châu,0,vihsd
16823,"""hùng chí nguyễn_bản bổ_sung hahaa""",0,vlsp
16824,hóng thầy 3 làm 1 số clip về pubg,0,vihsd
16825,quocanh tr được,0,vihsd
16826,sếp nhà người ta không làm mình thất vọng :))),0,vihsd
16827,"""cả ngày bận_bịu quán với xá chẳng có thời_gian mà khoe lộc nữa cơ chị khách đáng iu mua rồi lại mua tiếp hoá_ra là mua hộ cho hàng_xóm nữa thế này thì iu thương để đâu cho hết đỗ_thủy""",0,vlsp
16828,"cho dù một tôn giáo nào. đức tin o mất tiền mua, nhưng cứu cả phần hồn và phần xác..! là chân lý, là ánh sáng,là con đường tốt đẹp cứu cánh cho cả nhân loại o rơi vào bế tắc, tà ma, diệt vong..chỉ lủ cs học thuyết vô thần làm con người mất phương hướng, làm xh thêm loạn lạc điêu linh mà thôi..! các bạn cứ chiêm nghiệm đi, rồi sẻ thấy. mỗi chúng ta hãy giữ lấy đức tin cho chính mình..!",1,vihsd
16829,from cần thơ with love. chúc a nghỉ lễ thật vv thoải mái ạ,0,vihsd
16830,"""toàn thằng ngu đòi làm thầy thằng khôn""",0,vlsp
16831,chúc kênh panba dc nhiều sub nha yêu thầy dấu bé 3,0,vihsd
16832,yêu người con gái khmer kìa. ngay bài idol,0,vihsd
16833,đức hạnh ý tốt lại bị chửi rồi. chia buồn vs thớt.,0,vihsd
16834,"""phương nhi mẹ bé az cẩm_nang cho mẹ và bé rất hay các mom ơi lưu lại ngay tham_khảo nha""",0,vlsp
16835,"""hà monn ôi sợ vl""",1,vlsp
16836,minh anh bắt trend đi bé ơi,0,vihsd
16837,chi ba chui cho hon cho con no nhuc 0987991668,0,vihsd
16838,dành cho dlv đòi link đòi xác minh :v,0,vihsd
16839,"""ai đoán đk đâu là con thật tặng free thỏi_son chu_liptick trị_giá nói_điêu mất lộc chủ_động để nhận quà ko ko có quà""",0,vlsp
16840,"htrc t với thg bạn đi uống trà đá về qua, chụp cái ảnh r về, đ bấm chuông hay làm ầm ĩ, thế tôi hỏi như tôi thì làm phiền chỗ đéo nào :))))",0,vihsd
16841,"""nữa em có chuyến lại ace lấy ốc gạo to hay ốc gạo nhỏ thì alo em ngay nhá""",0,vlsp
16842,"""dmm nhục_nhã vcl""",1,vlsp
16843,"""công_ty điện thông_minh lumi việt chuyên cung_cấp giải_pháp nhà thông_minh điện thông_minh rất vui nhận được sự quan_tâm và hợp_tác từ quý đối_tác mọi thông_tin xin vui_lòng truy_cập website""",0,vlsp
16844,bao chimiinh anhny thảo ng ba ria:,0,vihsd
16845,"""đăng cho ngta biết tau còn dồ bình nhi bình nhi""",0,vlsp
16846,"""bim bim xinhh vl""",0,vlsp
16847,cà khịa t chém,0,vihsd
16848,đọc thấy mệt mệt nha :))),0,vihsd
16849,óc chó mà cũng học chửi! trung quoc giúp cam bố mày àh!,1,vihsd
16850,từ từ thôi :(((,0,vihsd
16851,"""lê_mai nguyễn_thanh cũng sản_phẩm trăm người bán vạn người bán nghìn người mua nhưng sản_phẩm mình đăng lên trăm nghìn người quan_tâm còn người khác cái nhìn sơ cũng chẳng có_lý_do vì sao đơn_giản ảnh tèn đẹp ảnh tèn tâm_lý thu_hút đánh vào tâm_lý khách_hàng vào sự yêu thích của khách sỉ tiềm_năng vì sao ngta phải bỏ tiền_triệu chỉ để có bức ảnh thì phải hiểu hình_ảnh đáng_giá_như thế_nào đây là sản_phẩm ttbc dâu xứng_đáng để khách_hàng lựa_chọn liên_hệ hợp_tác nick phụ nguyễn_tuyền""",0,vlsp
16852,.cười hônq dám cười lớn bị người nhà nói là nhắn tin với ny,0,vihsd
16853,"""một mí chiều mai ship cho sdt đi""",0,vlsp
16854,"""khánh bờm""",0,vlsp
16855,hoàn đình dịch vọng :)),0,vihsd
16856,"""vừa về em đã đi ngay cảm_ơn ông anh khanh duong chi mở_hàng_đầu tháng chúc làm vài chục""",0,vlsp
16857,"""óc chó pique nghe nói iq cao lắm mà phòng_ngự ngu vkl""",1,vlsp
16858,êm đã biểu rồi tùng sói đtr hơn anh mị,0,vihsd
16859,"""bác hồ mà sống lại chắc_vả ông khải ko trượt_phát nào vì dám đi ngược_lại nguyện của bác là đưa vn lên thiên_đường xhcn""",0,vlsp
16860,"""nguyễn_thu uyên cao_thủ nể vl""",0,vlsp
16861,sao em kiếm trên acc hà nguyễn không có live của cô v mn ? cô xoá live rồi hả ? ai có cho e xin link vs,0,vihsd
16862,chuẩn hơn bọn hàn nhiều,0,vihsd
16863,đặng thu trang =))))),0,vihsd
16864,anh trung lòi dái :)),1,vihsd
16865,quang ly sáng sớm canh 2 hả,0,vihsd
16866,"""xin nhắc lại nếu đã là bạn_bè chơi với nhau thì đừng khinh_thường nhau còn nếu đã ko tôn_trọng nhau thì cút hộ tao tao cũng đéo cần""",1,vlsp
16868,"tao phải qua phản đối bọn ba que indo nha, bác tao nhìn đẹp chai đoản hậu, lộn phúc hậu thế kia mà nó quất cặp môi như hai miếng thịt trâu là làm thao",1,vihsd
16869,"""bê_tông lót móng rồi mới đặt thép""",0,vlsp
16870,"""ai chỉ cách nhi""",0,vlsp
16871,bn vào @trầnđoànofficial nghe chửi minh khịa ko dám nói tên minh hiếu,0,vihsd
16872,việt nam quyết thắng,0,vihsd
16873,"""bảo trâm mé thù câu này kinh ám_ảnh vl""",0,vlsp
16874,kẻ mày đc thì cũng đỉnh,0,vihsd
16875,phạm văn lộc phát biểu hay nhưng mà là “yên nghỉ” nha dm,1,vihsd
16876,a tôi hút thuốc lào thanh hoá chắc ngất,0,vihsd
16877,thằng này láo,1,vihsd
16878,"""lenn bùi_đinh_thị phuơng linh""",0,vlsp
16879,co ba oi con rat men mo co ba.0333860751,0,vihsd
16880,nguoi giau kg ai an noi tho tuc vay dau,0,vihsd
16881,e sẽ và luôn luôn như vậy:((,0,vihsd
16882,nhuều đưa mất fan cunge vl,0,vihsd
16883,cực kì thuyết phục,0,vihsd
16884,nge luyến sao sao á :)),0,vihsd
16885,vc,0,vihsd
16886,"""khó ưa vl""",1,vlsp
16887,"""chien_binh mua dong di_dau củng gap ông bác này chán vl""",0,vlsp
16888,"""minh cadillac fan barca ko có loại ngu như mày cút""",1,vlsp
16889,"anh độ ơi thiết kế phòng game thế này thì liên hệ e nhé , em làm giá gốc cho",0,vihsd
16890,chưa được một lần xem phim trong rạp,0,vihsd
16891,anh áo đen thật thanh thản,0,vihsd
16892,đụma chất vãi lòn há há há,1,vihsd
16893,ba hard cc :)),1,vihsd
16894,"""din nguyễn_shared link to the group bất_động_sản nhà_đất tp hcm bán nhà đẹp gò_vấp giá_tỷ thiết_kế lầu phòng ngủ tinh_tế hẻm xe_hơi thống_nhất để được hỗ_trợ đến xem nhà trực_tiếp và hoàn_toàn miễn_phí vui_lòng liên_hệ với chúng_tôi ngay hôm_nay thông_qua""",0,vlsp
16895,mồm  nói là bố thí giúp đỡ ng nghèo. miệng mang khẩu nghiệp dù cho chị lm từ thiện tới mấy thì cũng có lỗi với đời vì  chj sinh ra lm con người,0,vihsd
16896,"""cu bạn kay đêm lr lr thắng nguyễn_quang lê""",0,vlsp
16897,"""happy birthday con_gái yêu chúc con luôn mạnh_khỏe xinh_tươi ngoan_ngoãn và hoc giỏi nhé đặng_minh trí đặng_hoàng bảo hân and madalena nguyen""",0,vlsp
16898,"""hay là giờ tỏ_tình với crush rồi cũng thu_hồi nhỉ lỡ mà dm chưa kịp ấn mà seen thì thí moẹ đéo ngu hihi""",1,vlsp
16899,đúng,0,vihsd
16900,-_- tận thu rồi !giờ người nghèo biết sống sao !,0,vihsd
16901,đại hội chia ghế :)))),0,vihsd
16902,cách diệt trừ tụi hai quan viet nam hay trôm đồ,0,vihsd
16903,"""có váy nè muốn thanh_lí""",0,vlsp
16904,zụ zì ????,0,vihsd
16905,... trần dần là bậc thánh minh.. gặp vi rut cúm..ẩn mình nơi nao???,0,vihsd
16906,nguyễn đình hưng đường về :))),0,vihsd
16907,"á há há , army không ai giành giải best reaction của mấy mẻ đâu mà la dữ =)))",0,vihsd
16908,chứ đâu như ai đó kia,0,vihsd
16909,quan vn chúng nó tham vl...địt con mẹ lũ quan tham,1,vihsd
16910,trung gào thét,0,vihsd
16911,vlt nhưng anh em vẫn nên giữ gìn sức khỏe nhé :)),0,vihsd
16912,"""hà hằng yêu thú cưng người_ta có_thể bỏ nhau vì nghèo nhưng chó thì không bao_giờ chê chủ nghèo""",0,vlsp
16913,"""vhgt minh ủa đúng luôn chứ còn gì nữa thích cãi lê huỳnh_yến nhi""",0,vlsp
16914,giật tít vậy cho bất ngờ thôi :))),0,vihsd
16915,con me nay an noi lao phét mai mọt bi qua bao nang ne,1,vihsd
16916,"điển hình của việc ""làm theo năng lực, hưởng theo nhu cầu"" của xhcn mà còn than gì nữa! muốn tiến lên xã nghĩa thì chỉ có cách duy nhất này thôi!",0,vihsd
16917,"""nhìn cưng mà bẩn vl""",1,vlsp
16918,hưng tee,0,vihsd
16919,hương nguyễn ok my sis,0,vihsd
16920,bố cáu thằng ăn bám váy đàn bà,1,vihsd
16921,"ko dong,lay tien dau de sua ong nuoc songda",0,vihsd
16922,.chúc mừng thầy nha,0,vihsd
16923,"hết anh chung,hn lại tự hào thêm vụ y đức của chị tiến ruồi_bệnh viện đa khoa xanh pôn gian lận kết quả,bớt xén vật tư khi xét nghiệm hiv & viêm gan b cho bệnh nhân",1,vihsd
16924,đã bắt đc susan0175 :v,0,vihsd
16925,thầy ơi làm giáo án susan đi thầy,0,vihsd
16926,báo công an đi rồi quản lý thị trường hốt em luôn thể.,0,vihsd
16927,"đéo chấp loại này vì nói gì nó cũng vậy thôi, ae kệ nó đi, chắc nó là bảo vệ ở đó đó :))",1,vihsd
16928,"""tiện có người_nhà về nước gom oder hàng nhật hàng đảm_bảo có bill đầy_đủ ai cần lấy ới nhé""",0,vlsp
16929,đang táo xem trần dần / vấn đề đã được giải quyết /,0,vihsd
16930,"""sơ_mi đẹp quá đi mất thương chíp""",0,vlsp
16931,đỡ thế l nào được :)),1,vihsd
16932,t k nuốt nổi thời trang,1,vihsd
16933,k-icm :,0,vihsd
16934,thảo tròn nhớ đồng bọn qá cơ  cố gắng thôi nào,0,vihsd
16935,"""tto bằng cách làm giả hồ_sơ bồi_thường lấy tiền đền_bù cây trên đất rừng của doanh_nghiệp cán_bộ ban quản_lý rừng phòng_hộ huyện yên thành tỉnh nghệ_an bị lập khống hồ_sơ chiếm tiền đền_bù cán_bộ quản_lý rừng bị bắt hà_nội news tto bằng cách làm giả hồ_sơ bồi_thường lấy tiền đền_bù cây trên đất rừng của doanh_nghiệp cán_bộ ban quản_lý rừng phòng_hộ huyện yên thành tỉnh nghệ_an bị""",0,vlsp
16936,cực kì thuyết phục!!!,0,vihsd
16937,"""nhưng nay vì ngu quá nên ta để cho formosa tùy_tiện đổ xuống biển làm ảnh_hưởng nặng đến môi_trường gây thiệt_hại đời_sống người dân""",0,vlsp
16938,nguyễn bảo nguyen bao minh lời hứa năm xưa,0,vihsd
16939,"bể manh rồi, cô vi làm quốc sư trần dần be mảnh, ngài đã không cảnh báo trước khi cô vi hỏi thăm, làm dieu dung cơ đồ",0,vihsd
16940,"cầu anh dần không bịnh,nhưng mong muốn ngu kỉ và trần nhật gió dịch covit 19 nặng à nha để bolsa  được sạch.....he he he",0,vihsd
16941,"""lúc_nào cũng muốn chạy_đua với thế_giới nhưng mà cái đeo gì cũng tiền tiền đương_nhiên là có tiền mới xuất_nhập_khẩu được mà mấy cái người đầu to tham thâm chỉ biết lao đầu_vào việc đi ngược_lại với thế_giới chả hiểu sao chỉ vào lấy hàng nhập_khẩu về mà cũng mấy mấy mẩu cho mấy bác gác làm_ăn như cc việt_nam mãi_mãi trì hậu kém phát_triển như con nhộng không muốn tách vỏ tham_lam đi ra ngoài_khẩu nghiệp nam_mô di_đà phật""",1,vlsp
16942,"""bán nhà cù chính lan tuấn long tuấn giá ty lh tuấn cần bán gấp nhà cấp gác_lửng cù chính lan diện_tích hướng đông nam nhà pn nhà đầy_đủ công_năng sử_dụng với phòng ngủ""",0,vlsp
16943,"""ngọc_hà mymy lớp_học spa hôm_nay đông vui quá vẫn còn thiếu bạn my_spa clinic tư_vấn tham khám soi da miễn_phí co chổ cho hv xa chi_nhánh đuờng số cầu trắng long_hải đối_diện truờng mầm_non hoa phuợng gần ngã nhà_nghỉ tây hồ đường chi_nhánh cmt phường long hương tp bà_rịa gần quán sài_gòn ok kế bên chùa thích ca""",0,vlsp
16944,nhai băng vệ sinh :)),0,vihsd
16945,"cười xỉu lun má ơi,,, cô có duyên quá, like cho cô",0,vihsd
16946,hao hao giống gờ đờ ra gông đấy các em hiểu hông ?,0,vihsd
16947,hầu như các ca nhiễm bệnh toàn đi từ nước ngoài về nhỉ ??? lúc mọi người về có nghĩ đến an toàn của bản thân cũng như mọi người ko nhỉ?? hay não bị vi rút ăn hết cmnr,1,vihsd
16948,thùy trang tay chơi ngầm đây rồi,0,vihsd
16949,thịt mèo rất ngon em rất thích ăn thịt mèo . hồi nhỏ em hay viết văn tả mèo như thế,0,vihsd
16950,"thanh nghệ tĩnh là trùm cm ( trừ vùng cg thì đỡ ) , nên mấy gia đình kia từ chối ko có gì lạ !",0,vihsd
